source,target,weight
N8992,N4632,2
N8992,N5974,5
N8993,N4133,4
N8993,N2205,3
N8993,N5573,4
N8994,N1419,4
N8994,N460,2
N8994,N8329,1
N8995,N290,5
N8995,N7512,3
N8995,N5079,1
N8996,N2176,5
N8996,N5061,5
N8996,N6103,5
N8997,N7277,3
N8997,N8480,4
N8997,N8279,5
N8998,N6660,3
N8998,N8053,4
N8998,N320,2
N8999,N9862,2
N8999,N8885,1
N8999,N3522,5
N9000,N3314,1
N9000,N3099,5
N9000,N5760,1
N9001,N2690,2
N9001,N2812,4
N9001,N6844,3
N9002,N6994,1
N9002,N1883,4
N9002,N2515,5
N9003,N2059,3
N9003,N3113,5
N9003,N8984,2
N9004,N2363,2
N9004,N2505,5
N9004,N2546,2
N9005,N7750,1
N9005,N3343,1
N9005,N3146,1
N9006,N7813,3
N9006,N7602,5
N9006,N913,2
N9007,N8592,5
N9007,N3475,5
N9007,N6509,5
N9008,N8167,5
N9008,N9416,5
N9008,N5981,4
N9009,N9552,5
N9009,N3503,1
N9009,N8184,2
N9010,N4710,4
N9010,N3512,2
N9010,N2813,3
N9011,N3829,2
N9011,N7040,4
N9011,N5881,4
N9012,N6606,3
N9012,N1965,1
N9012,N1054,2
N9013,N7289,2
N9013,N7496,2
N9013,N2902,5
N9014,N5087,3
N9014,N8881,4
N9014,N9255,4
N9015,N7323,4
N9015,N7184,2
N9015,N7513,3
N9016,N8406,1
N9016,N6356,4
N9016,N5007,1
N9017,N24,4
N9017,N9254,2
N9017,N3113,1
N9018,N145,2
N9018,N2581,3
N9018,N9291,4
N9019,N1687,3
N9019,N6123,5
N9019,N6296,1
N9020,N9659,3
N9020,N3794,1
N9020,N6615,5
N9021,N376,3
N9021,N586,2
N9021,N2321,5
N9022,N5213,3
N9022,N2631,4
N9022,N4018,3
N9023,N7866,4
N9023,N3439,5
N9023,N9722,4
N9024,N7374,3
N9024,N94,2
N9024,N6509,3
N9025,N8179,3
N9025,N3613,3
N9025,N4029,4
N9026,N2189,5
N9026,N3075,1
N9026,N1429,2
N9027,N769,3
N9027,N1157,3
N9027,N5811,3
N9028,N9483,5
N9028,N4309,5
N9028,N728,2
N9029,N7837,5
N9029,N4589,4
N9029,N1004,4
N9030,N7902,1
N9030,N416,5
N9030,N7236,1
N9031,N6078,3
N9031,N9779,4
N9031,N5384,5
N9032,N5448,1
N9032,N9532,1
N9032,N6269,5
N9033,N413,1
N9033,N6157,3
N9033,N7468,4
N9034,N584,1
N9034,N3485,3
N9034,N8192,4
N9035,N7887,2
N9035,N1568,3
N9035,N9555,2
N9036,N436,3
N9036,N518,1
N9036,N1961,4
N9037,N562,5
N9037,N482,1
N9037,N7762,3
N9038,N140,5
N9038,N2071,2
N9038,N4695,5
N9039,N7549,2
N9039,N9199,5
N9039,N2604,5
N9040,N8390,4
N9040,N9902,3
N9040,N3684,1
N9041,N2253,2
N9041,N1456,5
N9041,N5079,3
N9042,N8632,3
N9042,N7585,1
N9042,N6265,2
N9043,N8664,4
N9043,N5765,3
N9043,N1124,5
N9044,N4230,3
N9044,N6811,4
N9044,N1680,2
N9045,N4162,1
N9045,N2222,3
N9045,N1723,1
N9046,N1026,4
N9046,N6681,3
N9046,N4177,1
N9047,N1173,4
N9047,N8252,4
N9047,N5419,1
N9048,N4760,2
N9048,N2233,1
N9048,N3495,4
N9049,N6102,3
N9049,N3201,2
N9049,N1763,1
N9050,N7558,5
N9050,N1698,1
N9050,N2121,5
N9051,N1345,3
N9051,N3027,2
N9051,N9194,1
N9052,N4015,5
N9052,N9415,2
N9052,N1034,5
N9053,N6613,2
N9053,N8557,3
N9053,N2123,4
N9054,N3108,1
N9054,N2980,5
N9054,N7933,3
N9055,N5930,3
N9055,N9843,1
N9055,N4438,5
N9056,N714,5
N9056,N636,3
N9056,N7116,2
N9057,N2756,2
N9057,N6012,3
N9057,N1578,1
N9058,N4055,4
N9058,N8198,1
N9058,N2227,4
N9059,N7843,2
N9059,N5905,2
N9059,N4314,1
N9060,N3638,4
N9060,N4855,1
N9060,N3064,3
N9061,N2579,1
N9061,N1739,1
N9061,N8780,1
N9062,N2452,4
N9062,N3313,1
N9062,N3699,1
N9063,N7610,1
N9063,N6066,1
N9063,N6502,3
N9064,N9592,2
N9064,N7905,1
N9064,N3452,3
N9065,N4273,1
N9065,N3103,3
N9065,N2918,3
N9066,N6083,4
N9066,N6851,3
N9066,N5112,5
N9067,N3139,4
N9067,N1596,2
N9067,N2508,1
N9068,N6955,3
N9068,N6237,5
N9068,N6560,3
N9069,N1169,3
N9069,N221,4
N9069,N3527,1
N9070,N2606,1
N9070,N3123,1
N9070,N1506,2
N9071,N7222,2
N9071,N1680,1
N9071,N5264,3
N9072,N3412,3
N9072,N1629,3
N9072,N6720,4
N9073,N3510,1
N9073,N623,2
N9073,N5614,2
N9074,N6283,1
N9074,N209,4
N9074,N8157,3
N9075,N3034,5
N9075,N1777,5
N9075,N9167,1
N9076,N1064,2
N9076,N6004,2
N9076,N1254,2
N9077,N8334,5
N9077,N769,5
N9077,N7778,3
N9078,N9159,3
N9078,N2679,3
N9078,N5837,1
N9079,N1699,3
N9079,N6245,3
N9079,N9731,1
N9080,N7901,4
N9080,N1156,1
N9080,N3910,3
N9081,N9746,5
N9081,N8368,4
N9081,N6004,5
N9082,N5354,5
N9082,N1793,2
N9082,N7303,5
N9083,N714,3
N9083,N2409,1
N9083,N1749,1
N9084,N4334,3
N9084,N2619,4
N9084,N3995,3
N9085,N7467,4
N9085,N5516,1
N9085,N6000,1
N9086,N7168,3
N9086,N5574,5
N9086,N1291,4
N9087,N7939,1
N9087,N7826,5
N9087,N5546,3
N9088,N3192,3
N9088,N3697,1
N9088,N4101,1
N9089,N4174,3
N9089,N5955,4
N9089,N595,4
N9090,N7777,2
N9090,N8924,5
N9090,N1414,5
N9091,N9913,5
N9091,N492,4
N9091,N4401,2
N9092,N3054,1
N9092,N3,1
N9092,N3058,5
N9093,N1848,5
N9093,N3775,4
N9093,N2663,3
N9094,N647,2
N9094,N3852,3
N9094,N7139,4
N9095,N6297,5
N9095,N8638,4
N9095,N5650,4
N9096,N1217,4
N9096,N6263,1
N9096,N141,3
N9097,N6926,1
N9097,N4918,1
N9097,N4443,5
N9098,N1499,5
N9098,N1875,4
N9098,N5621,4
N9099,N784,2
N9099,N7625,3
N9099,N6861,4
N9100,N1004,4
N9100,N385,5
N9100,N4418,3
N9101,N6639,3
N9101,N9928,3
N9101,N7514,3
N9102,N8147,4
N9102,N937,1
N9102,N7266,5
N9103,N1266,2
N9103,N101,2
N9103,N8216,2
N9104,N1483,5
N9104,N1623,4
N9104,N4966,3
N9105,N2715,3
N9105,N7999,2
N9105,N7024,2
N9106,N5585,2
N9106,N9391,1
N9106,N6765,4
N9107,N9079,5
N9107,N1709,5
N9107,N4264,4
N9108,N6526,2
N9108,N3072,4
N9108,N2404,3
N9109,N6408,3
N9109,N4445,4
N9109,N3067,1
N9110,N2611,4
N9110,N9090,2
N9110,N2519,5
N9111,N2500,5
N9111,N3820,3
N9111,N7801,5
N9112,N7569,5
N9112,N1917,4
N9112,N4594,3
N9113,N9249,1
N9113,N4339,4
N9113,N1854,2
N9114,N3726,1
N9114,N931,1
N9114,N7637,5
N9115,N5859,4
N9115,N9187,3
N9115,N5330,5
N9116,N2565,4
N9116,N1701,3
N9116,N1996,3
N9117,N8775,2
N9117,N5449,3
N9117,N7717,2
N9118,N5378,3
N9118,N4135,3
N9118,N2326,5
N9119,N3938,4
N9119,N6077,2
N9119,N9602,3
N9120,N250,2
N9120,N3936,5
N9120,N9323,4
N9121,N2922,5
N9121,N7612,2
N9121,N2999,1
N9122,N1017,5
N9122,N9790,2
N9122,N7404,2
N9123,N6165,4
N9123,N9332,3
N9123,N8963,4
N9124,N3927,5
N9124,N1473,2
N9124,N8414,4
N9125,N9897,2
N9125,N3494,1
N9125,N2213,5
N9126,N8716,5
N9126,N4593,5
N9126,N3698,5
N9127,N1991,5
N9127,N9734,4
N9127,N2505,3
N9128,N5137,3
N9128,N1456,2
N9128,N5128,2
N9129,N8651,1
N9129,N4011,5
N9129,N9809,3
N9130,N2598,5
N9130,N7629,1
N9130,N4811,3
N9131,N3801,1
N9131,N7599,2
N9131,N7941,1
N9132,N9913,2
N9132,N3514,4
N9132,N2836,5
N9133,N2169,5
N9133,N7983,4
N9133,N4866,1
N9134,N383,3
N9134,N724,3
N9134,N9812,3
N9135,N8938,4
N9135,N6100,2
N9135,N1303,5
N9136,N5964,3
N9136,N3958,2
N9136,N8719,1
N9137,N1955,5
N9137,N1667,5
N9137,N8245,3
N9138,N1764,4
N9138,N4400,5
N9138,N2391,1
N9139,N2717,3
N9139,N9087,2
N9139,N8321,4
N9140,N9228,3
N9140,N8545,4
N9140,N5597,5
N9141,N6126,2
N9141,N9793,4
N9141,N3415,5
N9142,N1400,2
N9142,N1144,4
N9142,N2988,5
N9143,N9419,3
N9143,N1031,4
N9143,N9107,3
N9144,N4401,1
N9144,N8094,4
N9144,N7927,4
N9145,N1180,5
N9145,N3295,5
N9145,N3331,3
N9146,N5042,4
N9146,N8354,4
N9146,N1208,2
N9147,N4190,1
N9147,N4622,3
N9147,N367,2
N9148,N1556,1
N9148,N5477,2
N9148,N7317,2
N9149,N4690,1
N9149,N197,5
N9149,N2508,3
N9150,N4351,3
N9150,N2566,5
N9150,N5008,2
N9151,N2632,5
N9151,N1735,5
N9151,N1746,4
N9152,N8795,2
N9152,N976,5
N9152,N2071,4
N9153,N8157,2
N9153,N9582,5
N9153,N1535,5
N9154,N1959,5
N9154,N5776,1
N9154,N1488,1
N9155,N385,1
N9155,N9874,2
N9155,N7242,5
N9156,N170,3
N9156,N6858,3
N9156,N1825,5
N9157,N3249,3
N9157,N6470,4
N9157,N2930,1
N9158,N6039,5
N9158,N1687,5
N9158,N9913,1
N9159,N52,5
N9159,N9148,3
N9159,N3129,5
N9160,N898,4
N9160,N3625,4
N9160,N2682,5
N9161,N7898,1
N9161,N2560,4
N9161,N7371,1
N9162,N6729,2
N9162,N7327,1
N9162,N9460,1
N9163,N3974,4
N9163,N6585,3
N9163,N6823,5
N9164,N8106,1
N9164,N6819,4
N9164,N5253,5
N9165,N9066,5
N9165,N3839,5
N9165,N4697,3
N9166,N597,1
N9166,N4440,4
N9166,N7896,5
N9167,N3100,5
N9167,N173,1
N9167,N9572,1
N9168,N6365,3
N9168,N7115,2
N9168,N2912,4
N9169,N4144,2
N9169,N8183,1
N9169,N903,4
N9170,N5571,4
N9170,N4323,5
N9170,N5640,4
N9171,N9808,2
N9171,N3779,1
N9171,N1155,1
N9172,N3512,1
N9172,N2432,4
N9172,N9707,2
N9173,N1795,4
N9173,N2728,4
N9173,N233,5
N9174,N1524,4
N9174,N3593,3
N9174,N8378,2
N9175,N5700,5
N9175,N1671,5
N9175,N1657,3
N9176,N9950,5
N9176,N9210,5
N9176,N6225,2
N9177,N1912,4
N9177,N4426,1
N9177,N9044,3
N9178,N2618,1
N9178,N8562,5
N9178,N389,3
N9179,N3998,5
N9179,N7227,1
N9179,N1333,2
N9180,N2606,3
N9180,N6921,1
N9180,N8422,4
N9181,N2482,4
N9181,N1850,3
N9181,N8598,3
N9182,N5620,5
N9182,N6364,1
N9182,N6010,3
N9183,N5271,3
N9183,N596,3
N9183,N4475,5
N9184,N834,1
N9184,N8493,3
N9184,N9806,4
N9185,N4816,4
N9185,N8552,2
N9185,N1572,2
N9186,N240,5
N9186,N3709,2
N9186,N2365,2
N9187,N1189,5
N9187,N5694,3
N9187,N4468,4
N9188,N1422,3
N9188,N513,2
N9188,N1825,2
N9189,N7343,3
N9189,N1380,3
N9189,N5403,4
N9190,N9793,1
N9190,N9657,3
N9190,N308,1
N9191,N5635,2
N9191,N9184,1
N9191,N3562,1
N9192,N9824,1
N9192,N8874,3
N9192,N1484,1
N9193,N7492,2
N9193,N2003,3
N9193,N223,4
N9194,N1146,1
N9194,N4881,5
N9194,N7985,2
N9195,N1797,5
N9195,N1777,5
N9195,N333,5
N9196,N1668,2
N9196,N3511,1
N9196,N5268,2
N9197,N674,4
N9197,N9465,4
N9197,N6432,3
N9198,N1231,5
N9198,N6692,4
N9198,N1000,1
N9199,N4632,5
N9199,N6825,3
N9199,N8236,3
N9200,N6040,4
N9200,N3607,3
N9200,N1354,2
N9201,N1055,4
N9201,N920,3
N9201,N6233,3
N9202,N421,5
N9202,N2408,3
N9202,N5525,3
N9203,N1190,2
N9203,N2725,4
N9203,N1843,5
N9204,N660,4
N9204,N41,1
N9204,N1968,2
N9205,N3311,5
N9205,N9137,5
N9205,N9330,3
N9206,N5240,1
N9206,N9544,3
N9206,N6505,2
N9207,N5044,5
N9207,N2120,5
N9207,N4814,5
N9208,N4050,3
N9208,N7685,4
N9208,N8519,3
N9209,N4282,5
N9209,N6892,2
N9209,N1951,2
N9210,N3568,2
N9210,N3870,5
N9210,N4041,3
N9211,N4613,1
N9211,N7493,4
N9211,N7637,2
N9212,N1768,1
N9212,N4821,5
N9212,N8799,3
N9213,N1888,1
N9213,N8093,4
N9213,N4788,1
N9214,N4995,5
N9214,N3567,4
N9214,N2176,1
N9215,N6923,4
N9215,N658,5
N9215,N8441,3
N9216,N7910,5
N9216,N8072,4
N9216,N596,1
N9217,N9549,4
N9217,N9957,5
N9217,N2338,1
N9218,N7251,2
N9218,N9917,5
N9218,N4881,2
N9219,N7931,3
N9219,N557,4
N9219,N624,5
N9220,N4907,1
N9220,N3558,3
N9220,N8400,4
N9221,N5437,4
N9221,N7903,2
N9221,N2794,5
N9222,N2799,1
N9222,N1706,3
N9222,N5563,2
N9223,N2194,3
N9223,N7699,4
N9223,N406,5
N9224,N2925,5
N9224,N2762,2
N9224,N1932,1
N9225,N283,2
N9225,N9970,1
N9225,N3268,3
N9226,N2336,4
N9226,N5364,2
N9226,N6319,2
N9227,N9990,4
N9227,N764,2
N9227,N4548,3
N9228,N3737,2
N9228,N2196,4
N9228,N100,2
N9229,N7182,3
N9229,N274,2
N9229,N5335,1
N9230,N6769,4
N9230,N6873,3
N9230,N2176,2
N9231,N6206,3
N9231,N6071,4
N9231,N767,4
N9232,N7399,3
N9232,N1316,5
N9232,N3489,5
N9233,N867,4
N9233,N9506,2
N9233,N5534,5
N9234,N3417,3
N9234,N9462,2
N9234,N5700,4
N9235,N3049,3
N9235,N6835,1
N9235,N188,5
N9236,N6206,2
N9236,N6600,4
N9236,N6362,1
N9237,N4219,5
N9237,N2533,3
N9237,N7377,1
N9238,N89,3
N9238,N3556,2
N9238,N1286,5
N9239,N9848,1
N9239,N1375,2
N9239,N2932,3
N9240,N3833,2
N9240,N7728,5
N9240,N1201,5
N9241,N6250,1
N9241,N9843,2
N9241,N1950,3
N9242,N5681,1
N9242,N9092,1
N9242,N4049,1
N9243,N4299,3
N9243,N4532,4
N9243,N8027,2
N9244,N1000,3
N9244,N6527,5
N9244,N6587,1
N9245,N3732,4
N9245,N3179,5
N9245,N4920,5
N9246,N9426,3
N9246,N2491,1
N9246,N3770,4
N9247,N9322,5
N9247,N6211,2
N9247,N214,2
N9248,N4109,5
N9248,N6639,5
N9248,N5294,5
N9249,N5230,3
N9249,N1379,2
N9249,N4988,1
N9250,N4305,1
N9250,N2871,1
N9250,N8439,2
N9251,N7350,3
N9251,N1629,2
N9251,N251,1
N9252,N4432,4
N9252,N9921,3
N9252,N6110,5
N9253,N2223,4
N9253,N9603,2
N9253,N1635,3
N9254,N5617,5
N9254,N269,4
N9254,N7984,1
N9255,N227,5
N9255,N8879,5
N9255,N8940,2
N9256,N389,3
N9256,N9622,2
N9256,N1922,1
N9257,N9922,5
N9257,N5089,3
N9257,N1502,2
N9258,N6790,5
N9258,N7419,2
N9258,N1394,3
N9259,N2170,3
N9259,N3004,5
N9259,N2685,5
N9260,N5569,5
N9260,N7136,3
N9260,N4295,3
N9261,N4580,2
N9261,N1511,3
N9261,N6980,5
N9262,N9628,5
N9262,N3613,1
N9262,N6631,2
N9263,N5272,1
N9263,N8968,3
N9263,N6956,5
N9264,N3951,4
N9264,N8916,2
N9264,N8274,1
N9265,N2001,4
N9265,N2141,1
N9265,N2329,2
N9266,N4385,5
N9266,N7400,5
N9266,N4996,5
N9267,N2425,3
N9267,N816,5
N9267,N9949,2
N9268,N567,2
N9268,N8109,4
N9268,N4886,2
N9269,N6024,3
N9269,N3773,1
N9269,N1128,3
N9270,N1188,1
N9270,N1252,5
N9270,N5810,5
N9271,N496,1
N9271,N4537,1
N9271,N6689,2
N9272,N1339,5
N9272,N3136,1
N9272,N2556,2
N9273,N4161,5
N9273,N2594,5
N9273,N2653,4
N9274,N9208,1
N9274,N6225,5
N9274,N4162,2
N9275,N3857,1
N9275,N1374,1
N9275,N8460,5
N9276,N4656,4
N9276,N3578,4
N9276,N7419,4
N9277,N387,3
N9277,N8567,5
N9277,N3550,1
N9278,N5191,4
N9278,N2311,1
N9278,N99,3
N9279,N312,1
N9279,N1772,3
N9279,N669,2
N9280,N8800,5
N9280,N4683,4
N9280,N5563,2
N9281,N4854,4
N9281,N1657,3
N9281,N6421,1
N9282,N5143,5
N9282,N7942,2
N9282,N6900,2
N9283,N259,4
N9283,N7430,1
N9283,N3732,3
N9284,N1917,1
N9284,N6533,1
N9284,N1062,5
N9285,N8882,5
N9285,N2090,5
N9285,N707,4
N9286,N1286,3
N9286,N1881,3
N9286,N4758,5
N9287,N8074,4
N9287,N6801,5
N9287,N7166,5
N9288,N4251,2
N9288,N8587,3
N9288,N9858,4
N9289,N9152,1
N9289,N4082,5
N9289,N4258,5
N9290,N2586,3
N9290,N4118,3
N9290,N3692,4
N9291,N1012,4
N9291,N5008,5
N9291,N1126,5
N9292,N2432,3
N9292,N846,2
N9292,N7388,1
N9293,N9142,1
N9293,N8241,1
N9293,N7882,2
N9294,N2001,5
N9294,N4871,1
N9294,N8937,5
N9295,N3161,2
N9295,N1240,3
N9295,N2566,4
N9296,N1907,2
N9296,N664,1
N9296,N5144,4
N9297,N743,2
N9297,N3183,5
N9297,N3244,1
N9298,N2432,3
N9298,N9611,5
N9298,N1031,2
N9299,N9854,5
N9299,N3064,3
N9299,N2641,3
N9300,N1055,4
N9300,N2906,4
N9300,N9709,1
N9301,N140,2
N9301,N2603,2
N9301,N8179,1
N9302,N741,4
N9302,N924,3
N9302,N3710,5
N9303,N2022,1
N9303,N8051,2
N9303,N6560,2
N9304,N2246,1
N9304,N2302,5
N9304,N2436,4
N9305,N3952,5
N9305,N4906,3
N9305,N8100,4
N9306,N873,1
N9306,N7695,5
N9306,N3194,5
N9307,N6546,3
N9307,N4972,5
N9307,N4713,2
N9308,N2127,5
N9308,N225,1
N9308,N9861,2
N9309,N4087,4
N9309,N402,1
N9309,N4161,1
N9310,N3921,4
N9310,N2882,1
N9310,N2328,4
N9311,N133,2
N9311,N1589,5
N9311,N56,1
N9312,N3524,1
N9312,N7954,2
N9312,N3964,3
N9313,N2358,3
N9313,N4884,3
N9313,N833,4
N9314,N1320,4
N9314,N4185,2
N9314,N5099,4
N9315,N8898,3
N9315,N2251,4
N9315,N3238,2
N9316,N6382,4
N9316,N2036,5
N9316,N8745,1
N9317,N1913,5
N9317,N763,1
N9317,N9638,3
N9318,N1851,3
N9318,N7077,3
N9318,N4850,5
N9319,N8095,2
N9319,N4306,1
N9319,N472,2
N9320,N1179,3
N9320,N6820,1
N9320,N8689,3
N9321,N1487,1
N9321,N4905,5
N9321,N4511,1
N9322,N7246,3
N9322,N7287,2
N9322,N2901,2
N9323,N4184,3
N9323,N9638,5
N9323,N9854,4
N9324,N5238,4
N9324,N3328,4
N9324,N5107,4
N9325,N8029,5
N9325,N6485,5
N9325,N515,5
N9326,N268,2
N9326,N30,2
N9326,N1156,1
N9327,N5982,1
N9327,N3280,4
N9327,N877,1
N9328,N549,2
N9328,N5121,5
N9328,N7711,3
N9329,N7614,2
N9329,N6556,1
N9329,N2638,2
N9330,N9520,4
N9330,N3368,1
N9330,N2175,5
N9331,N559,5
N9331,N9781,3
N9331,N2730,2
N9332,N4488,4
N9332,N8306,2
N9332,N3751,5
N9333,N3091,4
N9333,N3992,3
N9333,N2602,3
N9334,N5604,4
N9334,N3283,3
N9334,N9709,3
N9335,N2690,4
N9335,N8724,2
N9335,N446,1
N9336,N4538,3
N9336,N9965,4
N9336,N3147,4
N9337,N609,5
N9337,N3492,5
N9337,N6968,2
N9338,N4447,3
N9338,N1562,5
N9338,N488,3
N9339,N2802,3
N9339,N8594,1
N9339,N9925,1
N9340,N816,3
N9340,N2623,3
N9340,N2672,2
N9341,N6631,2
N9341,N4574,2
N9341,N9325,5
N9342,N4275,5
N9342,N2295,1
N9342,N604,3
N9343,N3832,4
N9343,N7299,2
N9343,N9983,4
N9344,N4975,1
N9344,N8319,3
N9344,N520,2
N9345,N6315,4
N9345,N4976,5
N9345,N6410,1
N9346,N6452,4
N9346,N7177,2
N9346,N3815,4
N9347,N610,1
N9347,N8155,2
N9347,N9824,2
N9348,N2169,5
N9348,N8996,2
N9348,N1270,4
N9349,N1880,1
N9349,N2595,1
N9349,N8807,4
N9350,N2032,5
N9350,N6563,4
N9350,N2496,4
N9351,N2393,4
N9351,N833,5
N9351,N7051,5
N9352,N599,3
N9352,N7660,2
N9352,N5536,3
N9353,N1206,5
N9353,N1781,4
N9353,N3077,4
N9354,N6953,1
N9354,N5895,3
N9354,N186,1
N9355,N2669,2
N9355,N2080,3
N9355,N4498,3
N9356,N7925,5
N9356,N1664,3
N9356,N4754,4
N9357,N1173,2
N9357,N4311,1
N9357,N5738,5
N9358,N7445,5
N9358,N1372,1
N9358,N8794,1
N9359,N5781,5
N9359,N6003,4
N9359,N1524,1
N9360,N4356,4
N9360,N2113,5
N9360,N1410,3
N9361,N3181,1
N9361,N49,2
N9361,N9125,1
N9362,N1047,2
N9362,N6625,4
N9362,N9749,5
N9363,N5472,3
N9363,N6145,4
N9363,N7571,3
N9364,N1451,4
N9364,N1724,5
N9364,N7627,5
N9365,N5979,3
N9365,N5242,1
N9365,N486,4
N9366,N1654,4
N9366,N8345,3
N9366,N2094,1
N9367,N5137,3
N9367,N1334,4
N9367,N6246,2
N9368,N679,4
N9368,N40,3
N9368,N8134,1
N9369,N6160,5
N9369,N9729,3
N9369,N5228,4
N9370,N2311,3
N9370,N8946,4
N9370,N2998,1
N9371,N4803,1
N9371,N1327,3
N9371,N8764,3
N9372,N7090,4
N9372,N4893,1
N9372,N785,5
N9373,N7114,1
N9373,N6024,1
N9373,N9730,1
N9374,N6940,3
N9374,N3461,4
N9374,N2563,1
N9375,N1444,4
N9375,N8925,1
N9375,N5099,5
N9376,N5628,5
N9376,N1832,2
N9376,N6098,5
N9377,N3889,4
N9377,N6033,4
N9377,N5744,1
N9378,N7223,1
N9378,N7365,5
N9378,N5791,1
N9379,N2677,1
N9379,N5824,5
N9379,N1383,5
N9380,N3101,1
N9380,N2741,3
N9380,N3705,4
N9381,N3221,3
N9381,N1815,1
N9381,N793,4
N9382,N2393,1
N9382,N369,3
N9382,N8719,4
N9383,N253,3
N9383,N5456,2
N9383,N1519,3
N9384,N453,3
N9384,N567,4
N9384,N4065,2
N9385,N3773,3
N9385,N798,2
N9385,N6950,3
N9386,N4192,5
N9386,N4103,3
N9386,N6793,2
N9387,N2977,3
N9387,N494,2
N9387,N3132,3
N9388,N7365,1
N9388,N9117,5
N9388,N9099,4
N9389,N9529,1
N9389,N584,4
N9389,N1120,1
N9390,N5130,1
N9390,N6168,1
N9390,N3953,5
N9391,N4301,2
N9391,N4925,5
N9391,N532,3
N9392,N2236,2
N9392,N8133,4
N9392,N5854,2
N9393,N7898,3
N9393,N3460,4
N9393,N6319,3
N9394,N9909,2
N9394,N8561,1
N9394,N6975,1
N9395,N9055,4
N9395,N4688,5
N9395,N467,5
N9396,N352,2
N9396,N6523,2
N9396,N3877,2
N9397,N9251,4
N9397,N2050,5
N9397,N8346,5
N9398,N4243,4
N9398,N2248,1
N9398,N5199,5
N9399,N3824,1
N9399,N4845,4
N9399,N843,1
N9400,N6572,4
N9400,N7657,1
N9400,N792,3
N9401,N8750,3
N9401,N7663,4
N9401,N9245,4
N9402,N8619,3
N9402,N882,5
N9402,N2312,4
N9403,N2842,3
N9403,N883,1
N9403,N1793,5
N9404,N8431,1
N9404,N5743,5
N9404,N5958,2
N9405,N543,1
N9405,N1243,2
N9405,N9999,2
N9406,N8862,4
N9406,N1519,2
N9406,N8384,5
N9407,N2297,5
N9407,N9210,5
N9407,N819,1
N9408,N6269,2
N9408,N653,1
N9408,N5876,1
N9409,N8118,1
N9409,N904,4
N9409,N2273,2
N9410,N8115,2
N9410,N1930,5
N9410,N5634,3
N9411,N7500,4
N9411,N3779,4
N9411,N9998,5
N9412,N9924,2
N9412,N2525,4
N9412,N8157,1
N9413,N6653,2
N9413,N4070,3
N9413,N5666,1
N9414,N7198,5
N9414,N5066,5
N9414,N4120,3
N9415,N690,1
N9415,N7028,5
N9415,N6171,1
N9416,N6285,5
N9416,N3357,1
N9416,N205,1
N9417,N1026,1
N9417,N928,4
N9417,N6596,4
N9418,N2143,4
N9418,N293,5
N9418,N2147,1
N9419,N2716,3
N9419,N6519,3
N9419,N1003,5
N9420,N4277,4
N9420,N7827,3
N9420,N2604,4
N9421,N6410,2
N9421,N3,5
N9421,N8989,3
N9422,N7223,5
N9422,N1707,1
N9422,N2128,2
N9423,N3956,5
N9423,N7919,2
N9423,N4213,3
N9424,N6660,5
N9424,N2001,5
N9424,N941,5
N9425,N9262,5
N9425,N2472,1
N9425,N6809,4
N9426,N22,1
N9426,N4408,5
N9426,N153,4
N9427,N1109,5
N9427,N3891,1
N9427,N3728,5
N9428,N1409,4
N9428,N44,2
N9428,N1222,3
N9429,N3318,4
N9429,N5870,3
N9429,N3477,2
N9430,N7595,3
N9430,N857,3
N9430,N2300,4
N9431,N1016,3
N9431,N1378,5
N9431,N9580,2
N9432,N8898,2
N9432,N4168,4
N9432,N638,2
N9433,N2783,3
N9433,N2103,3
N9433,N2529,4
N9434,N670,2
N9434,N544,2
N9434,N4359,4
N9435,N2619,4
N9435,N6358,5
N9435,N6444,2
N9436,N6008,5
N9436,N1972,4
N9436,N1375,3
N9437,N2978,2
N9437,N7560,3
N9437,N121,4
N9438,N5175,5
N9438,N2253,3
N9438,N2080,5
N9439,N3447,1
N9439,N941,1
N9439,N1429,1
N9440,N9424,4
N9440,N6226,3
N9440,N1536,3
N9441,N203,1
N9441,N153,5
N9441,N1829,3
N9442,N9521,1
N9442,N6819,3
N9442,N9769,2
N9443,N5263,4
N9443,N9627,3
N9443,N2322,3
N9444,N2537,4
N9444,N4777,4
N9444,N4874,1
N9445,N5145,5
N9445,N7480,3
N9445,N8684,1
N9446,N2898,3
N9446,N6499,1
N9446,N1601,1
N9447,N7596,4
N9447,N8490,3
N9447,N6648,1
N9448,N1160,1
N9448,N7881,4
N9448,N8433,5
N9449,N9131,2
N9449,N3641,4
N9449,N2558,5
N9450,N8238,1
N9450,N7661,2
N9450,N2878,2
N9451,N714,1
N9451,N6592,3
N9451,N6413,4
N9452,N3879,5
N9452,N934,4
N9452,N4232,1
N9453,N6276,2
N9453,N2031,4
N9453,N9272,5
N9454,N5290,5
N9454,N803,5
N9454,N600,1
N9455,N8496,2
N9455,N6140,2
N9455,N6143,1
N9456,N7968,1
N9456,N56,3
N9456,N9919,3
N9457,N6065,5
N9457,N8088,5
N9457,N625,2
N9458,N6919,4
N9458,N1881,2
N9458,N52,4
N9459,N8348,1
N9459,N8647,3
N9459,N7863,3
N9460,N8707,3
N9460,N6437,4
N9460,N5876,4
N9461,N8452,4
N9461,N7355,1
N9461,N8485,2
N9462,N1189,3
N9462,N530,4
N9462,N1996,4
N9463,N8828,3
N9463,N3511,3
N9463,N2521,1
N9464,N9059,2
