source,target,weight
N20454,N12478,2
N20455,N6541,1
N20455,N7866,5
N20455,N22171,2
N20456,N6940,1
N20456,N5484,3
N20456,N16633,1
N20457,N6047,2
N20457,N22608,4
N20457,N3303,1
N20458,N15162,2
N20458,N5940,3
N20458,N11597,5
N20459,N8826,4
N20459,N15275,3
N20459,N522,2
N20460,N12294,2
N20460,N11366,2
N20460,N5565,5
N20461,N10531,4
N20461,N3084,2
N20461,N2778,5
N20462,N5030,5
N20462,N5931,2
N20462,N757,3
N20463,N22300,2
N20463,N2873,4
N20463,N19317,4
N20464,N12540,3
N20464,N3196,4
N20464,N12882,5
N20465,N12399,1
N20465,N3556,1
N20465,N16441,2
N20466,N8120,1
N20466,N19341,2
N20466,N13039,4
N20467,N107,3
N20467,N5073,3
N20467,N71,5
N20468,N3234,4
N20468,N1622,1
N20468,N19681,4
N20469,N2153,3
N20469,N7082,3
N20469,N9813,1
N20470,N3929,2
N20470,N9676,5
N20470,N9871,5
N20471,N14265,3
N20471,N15594,3
N20471,N2944,4
N20472,N23226,5
N20472,N2604,3
N20472,N3424,2
N20473,N558,1
N20473,N674,1
N20473,N20288,2
N20474,N4567,3
N20474,N23865,5
N20474,N14463,1
N20475,N19321,4
N20475,N5644,5
N20475,N8364,3
N20476,N5120,3
N20476,N24961,4
N20476,N3519,1
N20477,N4667,4
N20477,N2765,4
N20477,N5413,2
N20478,N11897,5
N20478,N5808,4
N20478,N4285,4
N20479,N3520,4
N20479,N6281,1
N20479,N7362,4
N20480,N8926,3
N20480,N11897,1
N20480,N10529,2
N20481,N12819,5
N20481,N21387,5
N20481,N12850,5
N20482,N3021,4
N20482,N21234,4
N20482,N5318,2
N20483,N13027,3
N20483,N24760,3
N20483,N23671,4
N20484,N5247,4
N20484,N8875,4
N20484,N16825,4
N20485,N15865,5
N20485,N19167,1
N20485,N11792,1
N20486,N5976,1
N20486,N15733,4
N20486,N5674,3
N20487,N9562,2
N20487,N6374,5
N20487,N24749,3
N20488,N944,4
N20488,N20532,4
N20488,N22932,3
N20489,N2429,1
N20489,N4693,5
N20489,N16184,4
N20490,N24690,1
N20490,N4263,1
N20490,N7435,4
N20491,N7711,5
N20491,N10693,3
N20491,N8070,2
N20492,N23658,1
N20492,N20328,5
N20492,N7341,4
N20493,N20122,1
N20493,N19316,2
N20493,N13998,1
N20494,N652,4
N20494,N1959,2
N20494,N2733,4
N20495,N22222,1
N20495,N21090,4
N20495,N4224,2
N20496,N494,3
N20496,N2084,3
N20496,N6171,4
N20497,N12640,4
N20497,N1138,1
N20497,N10957,4
N20498,N1444,2
N20498,N410,2
N20498,N1114,5
N20499,N1031,4
N20499,N9768,4
N20499,N6417,2
N20500,N15916,4
N20500,N22238,1
N20500,N10500,5
N20501,N8041,1
N20501,N5945,2
N20501,N5095,3
N20502,N9970,1
N20502,N10295,5
N20502,N2729,2
N20503,N15740,1
N20503,N16072,5
N20503,N14648,1
N20504,N1696,5
N20504,N1283,4
N20504,N182,5
N20505,N5378,2
N20505,N1940,2
N20505,N5771,1
N20506,N10417,5
N20506,N5776,5
N20506,N16611,1
N20507,N7419,5
N20507,N23043,5
N20507,N188,4
N20508,N2461,2
N20508,N6277,4
N20508,N8613,5
N20509,N8162,2
N20509,N12796,5
N20509,N15708,5
N20510,N9048,4
N20510,N19219,4
N20510,N5149,2
N20511,N5876,5
N20511,N8991,2
N20511,N4644,5
N20512,N12795,2
N20512,N6404,3
N20512,N1183,2
N20513,N20971,2
N20513,N1582,1
N20513,N8441,1
N20514,N5697,5
N20514,N17859,5
N20514,N16970,5
N20515,N11595,5
N20515,N14923,5
N20515,N1646,5
N20516,N14620,5
N20516,N1627,3
N20516,N11570,1
N20517,N3053,4
N20517,N7117,1
N20517,N16743,5
N20518,N1067,1
N20518,N19418,5
N20518,N2671,3
N20519,N20314,5
N20519,N20080,2
N20519,N13832,4
N20520,N16418,2
N20520,N7391,2
N20520,N24089,3
N20521,N5219,5
N20521,N7802,2
N20521,N2518,5
N20522,N18731,5
N20522,N5769,5
N20522,N989,5
N20523,N5402,1
N20523,N10314,5
N20523,N6765,3
N20524,N38,4
N20524,N13277,3
N20524,N7532,3
N20525,N4149,3
N20525,N22075,1
N20525,N2843,5
N20526,N9947,1
N20526,N2616,4
N20526,N24569,2
N20527,N5458,3
N20527,N18774,3
N20527,N7577,5
N20528,N6098,5
N20528,N11439,3
N20528,N17647,4
N20529,N7022,1
N20529,N58,2
N20529,N2974,2
N20530,N3702,1
N20530,N15420,2
N20530,N1182,3
N20531,N7215,1
N20531,N7140,4
N20531,N2702,3
N20532,N13787,5
N20532,N3120,4
N20532,N14213,3
N20533,N10689,5
N20533,N23463,3
N20533,N6806,2
N20534,N17505,3
N20534,N1582,4
N20534,N4909,5
N20535,N19926,4
N20535,N8201,5
N20535,N4008,3
N20536,N3074,5
N20536,N1727,3
N20536,N5466,2
N20537,N21351,2
N20537,N6615,5
N20537,N11168,5
N20538,N18765,3
N20538,N11422,4
N20538,N24329,3
N20539,N14358,2
N20539,N22487,1
N20539,N3791,4
N20540,N16189,1
N20540,N13223,2
N20540,N495,2
N20541,N18887,4
N20541,N3823,5
N20541,N4530,3
N20542,N2486,1
N20542,N18051,1
N20542,N20332,4
N20543,N2465,3
N20543,N13784,5
N20543,N8419,4
N20544,N15626,3
N20544,N5746,3
N20544,N578,1
N20545,N15859,5
N20545,N3726,1
N20545,N1258,1
N20546,N2492,2
N20546,N17517,3
N20546,N15917,1
N20547,N10071,3
N20547,N6385,2
N20547,N1772,2
N20548,N1576,4
N20548,N1545,4
N20548,N17405,1
N20549,N22341,4
N20549,N796,2
N20549,N2585,5
N20550,N3758,2
N20550,N22549,5
N20550,N8898,1
N20551,N14448,3
N20551,N3098,3
N20551,N18938,2
N20552,N4881,2
N20552,N20308,4
N20552,N4948,3
N20553,N7567,2
N20553,N19838,1
N20553,N707,2
N20554,N6653,4
N20554,N6810,2
N20554,N15499,1
N20555,N18882,5
N20555,N3132,2
N20555,N23082,4
N20556,N9171,4
N20556,N24453,2
N20556,N3272,2
N20557,N2730,2
N20557,N386,1
N20557,N1276,3
N20558,N12768,3
N20558,N21625,3
N20558,N7136,5
N20559,N17245,3
N20559,N1024,1
N20559,N16757,3
N20560,N22347,1
N20560,N21310,5
N20560,N4216,2
N20561,N14379,3
N20561,N9000,1
N20561,N11585,3
N20562,N7158,5
N20562,N23452,1
N20562,N3900,1
N20563,N1661,4
N20563,N18947,4
N20563,N22644,3
N20564,N461,1
N20564,N16887,4
N20564,N17258,3
N20565,N10056,3
N20565,N14973,2
N20565,N19143,4
N20566,N12995,4
N20566,N10032,5
N20566,N13663,1
N20567,N8063,3
N20567,N4770,2
N20567,N17323,1
N20568,N2083,5
N20568,N6939,2
N20568,N18106,3
N20569,N6585,2
N20569,N12765,1
N20569,N20092,5
N20570,N8283,1
N20570,N1400,2
N20570,N66,1
N20571,N1316,1
N20571,N3063,1
N20571,N9221,3
N20572,N5253,4
N20572,N5091,3
N20572,N11439,3
N20573,N8597,2
N20573,N6934,5
N20573,N8782,1
N20574,N11729,4
N20574,N24742,2
N20574,N1671,1
N20575,N4033,2
N20575,N10307,3
N20575,N10392,5
N20576,N4435,1
N20576,N3771,2
N20576,N16677,3
N20577,N16090,5
N20577,N14357,4
N20577,N17375,5
N20578,N10093,5
N20578,N7680,1
N20578,N6432,5
N20579,N13252,2
N20579,N7162,5
N20579,N516,2
N20580,N1782,4
N20580,N2822,1
N20580,N2369,3
N20581,N2600,1
N20581,N15254,2
N20581,N3224,4
N20582,N4432,4
N20582,N2456,4
N20582,N7597,4
N20583,N5470,5
N20583,N5882,2
N20583,N7984,4
N20584,N7395,4
N20584,N14861,3
N20584,N13341,5
N20585,N12796,3
N20585,N11176,3
N20585,N21437,1
N20586,N11450,1
N20586,N14744,2
N20586,N1715,1
N20587,N15009,5
N20587,N5190,4
N20587,N1269,2
N20588,N5147,2
N20588,N9421,3
N20588,N4057,4
N20589,N18188,1
N20589,N2794,4
N20589,N10797,1
N20590,N2358,4
N20590,N6604,3
N20590,N547,1
N20591,N2889,3
N20591,N16956,3
N20591,N18259,3
N20592,N4668,4
N20592,N9081,3
N20592,N3864,5
N20593,N14774,1
N20593,N18738,5
N20593,N2842,5
N20594,N3173,4
N20594,N8635,3
N20594,N17315,4
N20595,N5244,4
N20595,N10143,1
N20595,N22709,4
N20596,N20059,4
N20596,N15506,1
N20596,N9139,1
N20597,N9306,4
N20597,N20493,3
N20597,N21696,2
N20598,N7129,2
N20598,N2258,1
N20598,N22867,3
N20599,N20265,5
N20599,N4278,2
N20599,N10676,1
N20600,N22264,5
N20600,N3597,1
N20600,N3584,3
N20601,N12564,4
N20601,N7150,3
N20601,N18322,4
N20602,N13741,4
N20602,N24645,2
N20602,N7910,2
N20603,N5455,5
N20603,N10281,2
N20603,N23173,3
N20604,N21965,2
N20604,N23824,2
N20604,N493,1
N20605,N5882,2
N20605,N9549,3
N20605,N13560,2
N20606,N9936,4
N20606,N2645,1
N20606,N4408,1
N20607,N6762,2
N20607,N8544,1
N20607,N10013,5
N20608,N6767,2
N20608,N20786,2
N20608,N3591,3
N20609,N18198,1
N20609,N18697,3
N20609,N21671,3
N20610,N24063,5
N20610,N1552,2
N20610,N4488,3
N20611,N5955,5
N20611,N2206,5
N20611,N5559,1
N20612,N3889,5
N20612,N12822,1
N20612,N1372,3
N20613,N10537,2
N20613,N8553,1
N20613,N19208,1
N20614,N19441,4
N20614,N2926,4
N20614,N5946,5
N20615,N11226,3
N20615,N19009,1
N20615,N14876,3
N20616,N1091,4
N20616,N10091,2
N20616,N20913,3
N20617,N24273,2
N20617,N7698,4
N20617,N8194,1
N20618,N16437,3
N20618,N16613,5
N20618,N3515,4
N20619,N3007,3
N20619,N19612,4
N20619,N6403,5
N20620,N14704,5
N20620,N5069,4
N20620,N3957,1
N20621,N10563,2
N20621,N5592,4
N20621,N23350,3
N20622,N8384,3
N20622,N939,2
N20622,N13733,4
N20623,N932,2
N20623,N679,4
N20623,N310,5
N20624,N17920,4
N20624,N19749,1
N20624,N14344,3
N20625,N22286,5
N20625,N6683,2
N20625,N1720,1
N20626,N527,2
N20626,N2696,3
N20626,N19203,4
N20627,N3376,5
N20627,N2507,2
N20627,N20077,3
N20628,N5002,5
N20628,N7138,4
N20628,N12668,1
N20629,N12556,5
N20629,N12031,3
N20629,N19942,5
N20630,N1968,2
N20630,N4587,2
N20630,N24591,1
N20631,N19590,2
N20631,N18596,1
N20631,N5190,3
N20632,N5955,4
N20632,N22111,1
N20632,N7516,1
N20633,N20644,5
N20633,N11710,1
N20633,N1410,1
N20634,N2605,1
N20634,N4612,5
N20634,N6853,3
N20635,N19814,1
N20635,N6498,5
N20635,N3078,1
N20636,N13127,4
N20636,N8438,1
N20636,N3046,1
N20637,N1996,5
N20637,N21964,4
N20637,N4533,1
N20638,N2418,4
N20638,N16713,1
N20638,N18212,4
N20639,N3942,4
N20639,N10920,3
N20639,N2936,5
N20640,N373,4
N20640,N22465,1
N20640,N6729,5
N20641,N6223,4
N20641,N4045,5
N20641,N24250,5
N20642,N15989,4
N20642,N7814,2
N20642,N5536,2
N20643,N5357,1
N20643,N11598,4
N20643,N21882,4
N20644,N15076,3
N20644,N5105,4
N20644,N11765,5
N20645,N3828,4
N20645,N22928,5
N20645,N19377,1
N20646,N823,1
N20646,N20860,1
N20646,N3888,1
N20647,N3862,5
N20647,N5504,2
N20647,N17470,2
N20648,N4760,1
N20648,N10418,3
N20648,N1076,1
N20649,N1202,3
N20649,N21081,5
N20649,N1975,2
N20650,N5468,3
N20650,N16335,4
N20650,N2199,2
N20651,N5910,3
N20651,N3988,3
N20651,N13331,3
N20652,N21406,5
N20652,N5805,1
N20652,N7435,5
N20653,N13561,3
N20653,N9167,3
N20653,N1985,4
N20654,N6188,2
N20654,N5154,4
N20654,N23537,3
N20655,N632,3
N20655,N1327,2
N20655,N4479,4
N20656,N7501,2
N20656,N6385,3
N20656,N4757,3
N20657,N1963,2
N20657,N9083,2
N20657,N1559,2
N20658,N8266,3
N20658,N24285,4
N20658,N24067,5
N20659,N7688,1
N20659,N9039,2
N20659,N14799,1
N20660,N247,5
N20660,N3046,4
N20660,N7991,5
N20661,N7563,5
N20661,N9669,5
N20661,N27,5
N20662,N13466,3
N20662,N9994,1
N20662,N1492,5
N20663,N41,2
N20663,N2599,4
N20663,N3883,2
N20664,N5608,3
N20664,N23746,4
N20664,N22335,1
N20665,N15123,5
N20665,N7501,2
N20665,N5641,4
N20666,N1902,4
N20666,N6435,1
N20666,N4333,5
N20667,N16917,2
N20667,N1175,5
N20667,N10719,1
N20668,N3050,1
N20668,N1232,3
N20668,N1874,2
N20669,N7306,1
N20669,N20804,2
N20669,N2285,1
N20670,N24948,2
N20670,N8985,1
N20670,N1946,2
N20671,N13085,5
N20671,N8471,4
N20671,N12866,3
N20672,N17824,3
N20672,N7384,1
N20672,N3312,5
N20673,N76,2
N20673,N20213,3
N20673,N24290,5
N20674,N7223,3
N20674,N7832,5
N20674,N23655,2
N20675,N4755,3
N20675,N7175,1
N20675,N6152,3
N20676,N6650,4
N20676,N12274,3
N20676,N11361,1
N20677,N4015,1
N20677,N13655,5
N20677,N15931,4
N20678,N8887,2
N20678,N3392,1
N20678,N23203,1
N20679,N50,5
N20679,N5175,2
N20679,N12666,5
N20680,N18587,4
N20680,N6611,5
N20680,N2495,3
N20681,N19096,3
N20681,N2742,1
N20681,N14546,3
N20682,N14470,4
N20682,N22616,4
N20682,N3855,4
N20683,N14386,1
N20683,N15165,3
N20683,N20727,5
N20684,N21616,1
N20684,N19151,2
N20684,N17800,1
N20685,N3410,2
N20685,N17173,1
N20685,N9979,3
N20686,N13421,1
N20686,N6010,5
N20686,N2445,1
N20687,N7703,1
N20687,N21533,3
N20687,N12440,5
N20688,N771,1
N20688,N11038,3
N20688,N5317,4
N20689,N15929,1
N20689,N12351,1
N20689,N22605,4
N20690,N10126,2
N20690,N16814,5
N20690,N7416,1
N20691,N3964,4
N20691,N2432,1
N20691,N24846,3
N20692,N11104,3
N20692,N23443,5
N20692,N24632,2
N20693,N2605,2
N20693,N11331,4
N20693,N21838,1
N20694,N13600,3
N20694,N9343,3
N20694,N18383,4
N20695,N9586,3
N20695,N14058,5
N20695,N129,5
N20696,N7715,2
N20696,N24047,3
N20696,N16147,3
N20697,N867,1
N20697,N9064,3
N20697,N16717,4
N20698,N5788,2
N20698,N13333,5
N20698,N13720,4
N20699,N7524,5
N20699,N1420,1
N20699,N23980,2
N20700,N2597,4
N20700,N17834,2
N20700,N1796,5
N20701,N1129,1
N20701,N7127,5
N20701,N8868,1
N20702,N21143,4
N20702,N5344,5
N20702,N5229,2
N20703,N7256,5
N20703,N11082,2
N20703,N12336,5
N20704,N6790,1
N20704,N23349,2
N20704,N16833,5
N20705,N24840,5
N20705,N5844,3
N20705,N15735,4
N20706,N2444,3
N20706,N18095,2
N20706,N3760,5
N20707,N14523,2
N20707,N3287,3
N20707,N22726,3
N20708,N1330,5
N20708,N15143,4
N20708,N17795,4
N20709,N5670,3
N20709,N8593,3
N20709,N4536,2
N20710,N4190,3
N20710,N16922,1
N20710,N11712,5
N20711,N22361,3
N20711,N16367,5
N20711,N7315,5
N20712,N17461,2
N20712,N9390,2
N20712,N6370,1
N20713,N5403,2
N20713,N8615,2
N20713,N17560,4
N20714,N1010,2
N20714,N430,1
N20714,N11541,1
N20715,N4168,5
N20715,N23459,5
N20715,N1576,5
N20716,N23307,3
N20716,N4123,2
N20716,N24504,5
N20717,N7214,5
N20717,N21176,3
N20717,N10303,1
N20718,N4617,2
N20718,N1964,5
N20718,N2263,1
N20719,N6721,1
N20719,N4055,3
N20719,N12070,3
N20720,N257,3
N20720,N17173,3
N20720,N7666,1
N20721,N15983,1
N20721,N7,2
N20721,N4588,5
N20722,N2842,2
N20722,N2890,4
N20722,N7367,1
N20723,N693,3
N20723,N6950,1
N20723,N9359,5
N20724,N12628,3
N20724,N7404,4
N20724,N17563,3
N20725,N5561,4
N20725,N21525,4
N20725,N18194,1
N20726,N8306,1
N20726,N13757,4
N20726,N4492,1
N20727,N852,4
N20727,N788,3
N20727,N21218,5
N20728,N4892,5
N20728,N24525,4
N20728,N2615,4
N20729,N9935,3
N20729,N1237,5
N20729,N6231,2
N20730,N7629,1
N20730,N5594,4
N20730,N7180,5
N20731,N18704,2
N20731,N23490,4
N20731,N19118,1
N20732,N21973,3
N20732,N13498,5
N20732,N6243,1
N20733,N445,5
N20733,N22517,2
N20733,N20782,2
N20734,N16853,3
N20734,N5164,5
N20734,N12449,5
N20735,N17937,2
N20735,N17791,2
N20735,N18420,4
N20736,N16141,5
N20736,N11628,1
N20736,N5531,2
N20737,N2890,4
N20737,N17815,2
N20737,N8152,2
N20738,N10334,3
N20738,N2896,5
N20738,N11853,5
N20739,N18290,5
N20739,N24965,1
N20739,N11044,2
N20740,N16280,3
N20740,N2497,1
N20740,N142,5
N20741,N15641,1
N20741,N19212,4
N20741,N18636,2
N20742,N19909,1
N20742,N3178,3
N20742,N5495,1
N20743,N19890,4
N20743,N12789,3
N20743,N9123,3
N20744,N2136,3
N20744,N20910,4
N20744,N12530,4
N20745,N17460,1
N20745,N6121,2
N20745,N53,1
N20746,N8521,4
N20746,N19034,3
N20746,N11267,2
N20747,N438,1
N20747,N19219,1
N20747,N5877,1
N20748,N15017,4
N20748,N8653,1
N20748,N13175,5
N20749,N21712,2
N20749,N4985,4
N20749,N671,1
N20750,N20464,3
N20750,N23422,1
N20750,N2043,1
N20751,N13575,3
N20751,N15216,3
N20751,N2023,5
N20752,N20003,1
N20752,N6959,3
N20752,N10611,4
N20753,N1200,2
N20753,N10356,5
N20753,N10070,1
N20754,N3770,2
N20754,N2788,5
N20754,N1668,5
N20755,N12095,2
N20755,N3217,4
N20755,N2832,3
N20756,N766,2
N20756,N19880,3
N20756,N136,1
N20757,N3042,5
N20757,N3310,2
N20757,N3113,2
N20758,N4441,2
N20758,N22778,4
N20758,N16719,2
N20759,N8596,3
N20759,N6127,2
N20759,N11308,1
N20760,N24277,2
N20760,N6170,2
N20760,N18277,3
N20761,N16218,2
N20761,N759,3
N20761,N10180,1
N20762,N6839,1
N20762,N94,3
N20762,N5027,2
N20763,N688,3
N20763,N16171,3
N20763,N21208,1
N20764,N23544,4
N20764,N16853,2
N20764,N3461,3
N20765,N3897,1
N20765,N6424,1
N20765,N15586,5
N20766,N3698,1
N20766,N2916,4
N20766,N4271,5
N20767,N5636,3
N20767,N3972,5
N20767,N6107,4
N20768,N3545,3
N20768,N7024,1
N20768,N4193,5
N20769,N24682,2
N20769,N13104,1
N20769,N20029,1
N20770,N4735,5
N20770,N7334,3
N20770,N10484,5
N20771,N19999,4
N20771,N19862,3
N20771,N5376,3
N20772,N2920,3
N20772,N562,2
N20772,N24387,2
N20773,N1037,5
N20773,N3637,4
N20773,N4072,1
N20774,N16983,3
N20774,N18340,4
N20774,N6323,1
N20775,N4585,4
N20775,N9185,3
N20775,N15609,1
N20776,N23273,2
N20776,N19025,5
N20776,N4135,2
N20777,N22727,1
N20777,N7068,5
N20777,N13892,3
N20778,N1472,2
N20778,N11991,1
N20778,N15388,2
N20779,N10936,2
N20779,N7965,3
N20779,N24693,5
N20780,N886,4
N20780,N21988,5
N20780,N6979,3
N20781,N2957,4
N20781,N5370,3
N20781,N18432,4
N20782,N6641,3
N20782,N6650,4
N20782,N83,1
N20783,N16717,1
N20783,N23889,3
N20783,N4711,1
N20784,N2903,4
N20784,N4397,3
N20784,N5030,4
N20785,N5099,4
N20785,N19225,1
N20785,N10667,3
N20786,N22168,1
N20786,N619,5
N20786,N2798,3
N20787,N18253,4
N20787,N193,2
N20787,N21548,2
N20788,N10312,4
N20788,N6451,3
N20788,N11691,2
N20789,N14487,1
N20789,N19887,5
N20789,N23337,5
N20790,N1012,5
N20790,N413,1
N20790,N5126,1
N20791,N3582,3
N20791,N10222,1
N20791,N21238,1
N20792,N1745,2
N20792,N14770,1
N20792,N12807,1
N20793,N22127,3
N20793,N2317,1
N20793,N3267,5
N20794,N1881,4
N20794,N12286,3
N20794,N9742,5
N20795,N17655,4
N20795,N7166,3
N20795,N7121,3
N20796,N930,1
N20796,N2828,5
N20796,N14084,1
N20797,N3570,5
N20797,N4298,4
N20797,N21975,1
N20798,N21664,1
N20798,N23221,4
N20798,N7251,4
N20799,N20341,1
N20799,N22708,1
N20799,N16395,5
N20800,N7997,1
N20800,N24661,4
N20800,N5189,4
N20801,N7029,4
N20801,N22200,3
N20801,N7272,5
N20802,N17648,1
N20802,N187,1
N20802,N2624,3
N20803,N7401,3
N20803,N16812,1
N20803,N8087,2
N20804,N7665,3
N20804,N4952,1
N20804,N16670,2
N20805,N16344,2
N20805,N5023,4
N20805,N6978,4
N20806,N15159,1
N20806,N8449,3
N20806,N23275,2
N20807,N4293,1
N20807,N22403,3
N20807,N10003,3
N20808,N23232,4
N20808,N6701,3
N20808,N19306,1
N20809,N16688,2
N20809,N18698,3
N20809,N18470,4
N20810,N15544,1
N20810,N24373,2
N20810,N624,2
N20811,N24872,2
N20811,N4596,3
N20811,N15817,3
N20812,N8253,3
N20812,N299,2
N20812,N13087,4
N20813,N1049,1
N20813,N23797,1
N20813,N1609,3
N20814,N11000,5
N20814,N7542,4
N20814,N7080,4
N20815,N570,5
N20815,N19907,4
N20815,N6073,3
N20816,N16015,5
N20816,N14788,4
N20816,N11009,2
N20817,N1566,5
N20817,N9453,3
N20817,N5359,5
N20818,N18556,3
N20818,N6136,3
N20818,N15809,3
N20819,N24739,4
N20819,N3190,4
N20819,N8450,4
N20820,N3594,5
N20820,N13522,1
N20820,N17483,1
N20821,N3701,3
N20821,N5500,3
N20821,N7699,3
N20822,N7509,5
N20822,N391,1
N20822,N9871,5
N20823,N13609,4
N20823,N7401,5
N20823,N17335,1
N20824,N9766,1
N20824,N17352,5
N20824,N22582,4
N20825,N3612,1
N20825,N11728,2
N20825,N19093,4
N20826,N458,3
N20826,N23743,5
N20826,N2671,3
N20827,N3168,3
N20827,N4414,1
N20827,N14632,3
N20828,N2580,1
N20828,N10407,4
N20828,N11759,5
N20829,N312,4
N20829,N12366,4
N20829,N3642,1
N20830,N14785,5
N20830,N8392,2
N20830,N22242,3
N20831,N20247,1
N20831,N24548,4
N20831,N19128,4
N20832,N2588,1
N20832,N7809,4
N20832,N128,2
N20833,N16670,1
N20833,N19638,3
N20833,N6187,2
N20834,N3193,3
N20834,N1365,4
N20834,N1975,1
N20835,N15124,3
N20835,N4682,5
N20835,N9837,2
N20836,N5485,5
N20836,N710,3
N20836,N2816,4
N20837,N24342,4
N20837,N13745,5
N20837,N24140,3
N20838,N22170,2
N20838,N1319,2
N20838,N9478,1
N20839,N4000,1
N20839,N3587,1
N20839,N877,5
N20840,N5258,2
N20840,N20044,4
N20840,N3593,2
N20841,N12462,5
N20841,N5230,5
N20841,N158,5
N20842,N7310,2
N20842,N3198,5
N20842,N18561,2
N20843,N5398,4
N20843,N21757,3
N20843,N1381,5
N20844,N10103,3
N20844,N9580,5
N20844,N12707,5
N20845,N9045,5
N20845,N4581,5
N20845,N14884,4
N20846,N11252,5
N20846,N8930,5
N20846,N4230,1
N20847,N7539,2
N20847,N4802,5
N20847,N3572,2
N20848,N11458,1
N20848,N5115,4
N20848,N18354,3
N20849,N377,3
N20849,N5798,4
N20849,N6068,3
N20850,N5548,4
N20850,N9474,5
N20850,N4545,4
N20851,N7281,4
N20851,N18314,4
N20851,N3993,3
N20852,N597,1
N20852,N7573,5
N20852,N2347,5
N20853,N2312,5
N20853,N3319,2
N20853,N2110,3
N20854,N22506,2
N20854,N978,3
N20854,N1956,4
N20855,N9940,4
N20855,N24115,2
N20855,N22586,2
N20856,N6778,3
N20856,N7238,3
N20856,N12455,5
N20857,N13846,4
N20857,N12115,3
N20857,N22678,5
N20858,N2951,1
N20858,N19768,5
N20858,N4135,5
N20859,N6241,1
N20859,N1932,5
N20859,N22349,5
N20860,N12186,3
N20860,N3948,4
N20860,N24930,5
N20861,N22619,5
N20861,N23561,4
N20861,N4619,2
N20862,N2953,3
N20862,N7461,1
N20862,N465,4
N20863,N16096,4
N20863,N846,1
N20863,N12850,4
N20864,N6203,4
N20864,N22477,5
N20864,N2741,2
N20865,N23092,5
N20865,N7357,1
N20865,N17172,1
N20866,N24335,5
N20866,N1826,3
N20866,N3595,2
N20867,N1479,5
N20867,N21542,2
N20867,N5049,4
N20868,N18225,3
N20868,N328,5
N20868,N16848,5
N20869,N2810,4
N20869,N6968,1
N20869,N12012,1
N20870,N15001,5
N20870,N10096,3
N20870,N2394,5
N20871,N18248,1
N20871,N1323,2
N20871,N24329,2
N20872,N106,4
N20872,N2672,4
N20872,N24623,1
N20873,N12757,1
N20873,N7729,2
N20873,N1454,2
N20874,N16,4
N20874,N4658,4
N20874,N17081,3
N20875,N17321,4
N20875,N3899,2
N20875,N20247,3
N20876,N3830,4
N20876,N14266,4
N20876,N11808,2
N20877,N17652,2
N20877,N5581,2
N20877,N10472,2
N20878,N15084,2
N20878,N16958,4
N20878,N936,1
N20879,N12464,4
N20879,N18292,1
N20879,N24289,1
N20880,N381,3
N20880,N8143,5
N20880,N3207,5
N20881,N46,4
N20881,N4181,5
N20881,N21458,1
N20882,N1966,3
N20882,N5650,2
N20882,N6232,1
N20883,N2625,4
N20883,N4905,5
N20883,N20896,2
N20884,N20220,2
N20884,N13392,4
N20884,N155,4
N20885,N8587,3
N20885,N17423,2
N20885,N1415,5
N20886,N9819,2
N20886,N10513,1
N20886,N16006,1
N20887,N3675,3
N20887,N2570,3
N20887,N19576,2
N20888,N304,4
N20888,N22398,1
N20888,N2009,5
N20889,N17296,1
N20889,N2753,5
N20889,N4818,4
N20890,N22715,5
N20890,N24129,5
N20890,N15765,5
N20891,N13122,3
N20891,N1593,2
N20891,N5648,2
N20892,N1611,5
N20892,N2887,2
N20892,N9508,1
N20893,N3511,4
N20893,N20889,3
N20893,N1459,4
N20894,N1508,5
N20894,N21290,5
N20894,N3413,5
N20895,N2204,4
N20895,N1990,4
N20895,N7295,1
N20896,N9194,1
N20896,N6927,5
N20896,N9698,2
N20897,N10860,5
N20897,N7017,2
N20897,N7273,1
N20898,N8414,5
N20898,N8213,3
N20898,N20481,4
N20899,N10649,1
N20899,N12735,5
N20899,N15302,5
N20900,N3115,5
N20900,N17910,1
N20900,N6387,5
N20901,N15416,2
N20901,N6920,2
N20901,N618,3
N20902,N13324,5
N20902,N3271,5
N20902,N12212,3
N20903,N2057,3
N20903,N5269,5
N20903,N10063,5
N20904,N7119,2
N20904,N4078,4
N20904,N69,3
N20905,N2998,1
N20905,N1694,1
N20905,N3038,4
N20906,N156,1
N20906,N4234,1
N20906,N8864,2
N20907,N5166,2
N20907,N7489,3
N20907,N7201,5
N20908,N15763,4
N20908,N17702,3
N20908,N18289,2
N20909,N10588,4
N20909,N14063,2
N20909,N6523,4
N20910,N1336,1
N20910,N21620,3
N20910,N4056,2
N20911,N8228,5
N20911,N3968,4
N20911,N1941,5
N20912,N868,4
N20912,N23917,1
N20912,N16411,1
N20913,N3621,3
N20913,N7184,2
N20913,N22254,4
N20914,N14298,2
N20914,N14633,1
N20914,N22341,5
N20915,N9039,5
N20915,N23382,4
N20915,N19304,1
N20916,N8013,1
N20916,N6996,3
N20916,N3931,4
N20917,N1428,3
N20917,N7795,2
N20917,N14626,5
N20918,N6457,5
N20918,N3870,4
N20918,N19163,1
N20919,N8914,5
N20919,N11782,4
N20919,N19262,2
N20920,N5923,2
N20920,N5374,4
N20920,N11116,2
N20921,N16052,2
N20921,N4333,4
N20921,N2024,2
N20922,N16429,3
N20922,N18043,5
N20922,N9709,5
N20923,N419,3
N20923,N8642,5
N20923,N2868,4
